# Directed graph: p2p-Gnutella08Compressed.txt 
# tab-separated list of edges, followed by a map of
# Nodes: 760 Edges: 1188
# FromNodeId	ToNodeId
(105, 6301)
(108, 6301)
(110, 6301)
(111, 6301)
(112, 6301)
(113, 6301)
(116, 6301)
(120, 6301)
(122, 6301)
(123, 6301)
(124, 6301)
(125, 6301)
(126, 6301)
(127, 6301)
(129, 6301)
(130, 6301)
(131, 6301)
(132, 6301)
(133, 6301)
(135, 6301)
(136, 6301)
(138, 6301)
(141, 6301)
(143, 6301)
(144, 6301)
(145, 6301)
(146, 6301)
(147, 6301)
(148, 6301)
(149, 6301)
(151, 6301)
(155, 6301)
(158, 6301)
(160, 6301)
(162, 6301)
(165, 6301)
(167, 6301)
(169, 6301)
(172, 6301)
(173, 6301)
(174, 6301)
(175, 6301)
(176, 6301)
(177, 6301)
(178, 6301)
(179, 6301)
(180, 6301)
(193, 6301)
(195, 6301)
(196, 6301)
(197, 6301)
(198, 6301)
(201, 6301)
(208, 6301)
(211, 6301)
(218, 6301)
(225, 6301)
(226, 6301)
(228, 6301)
(229, 6301)
(232, 6301)
(238, 6301)
(243, 6301)
(244, 6301)
(247, 6301)
(248, 6301)
(249, 6301)
(250, 6301)
(251, 6301)
(252, 6301)
(253, 6301)
(257, 6301)
(263, 6301)
(264, 6301)
(267, 6301)
(270, 6301)
(276, 6301)
(279, 6301)
(280, 6301)
(283, 6301)
(284, 6301)
(285, 6301)
(288, 6301)
(289, 6301)
(298, 6301)
(299, 6301)
(300, 6301)
(303, 6301)
(305, 6301)
(307, 6301)
(311, 6301)
(314, 6301)
(321, 6301)
(325, 6301)
(326, 6301)
(327, 6301)
(331, 6301)
(334, 6301)
(335, 6301)
(339, 6301)
(340, 6301)
(341, 6301)
(343, 6301)
(344, 6301)
(345, 6301)
(346, 6301)
(348, 6301)
(349, 6301)
(350, 6301)
(351, 6301)
(352, 6301)
(353, 6301)
(355, 6301)
(356, 6301)
(359, 6301)
(360, 6301)
(367, 6301)
(369, 6301)
(370, 6301)
(371, 6301)
(372, 6301)
(377, 6301)
(378, 6301)
(380, 6301)
(381, 6301)
(382, 6301)
(385, 6301)
(386, 6301)
(387, 6301)
(389, 6301)
(390, 6301)
(391, 6301)
(392, 6301)
(398, 6301)
(401, 6301)
(406, 6301)
(407, 6301)
(409, 6301)
(411, 6301)
(412, 6301)
(415, 6301)
(416, 6301)
(418, 6301)
(422, 6301)
(423, 6301)
(424, 6301)
(425, 6301)
(427, 6301)
(430, 6301)
(433, 6301)
(434, 6301)
(435, 6301)
(437, 6301)
(438, 6301)
(440, 6301)
(448, 6301)
(449, 6301)
(450, 6301)
(455, 6301)
(458, 6301)
(466, 6301)
(469, 6301)
(472, 6301)
(473, 6301)
(475, 6301)
(478, 6301)
(479, 6301)
(480, 6301)
(481, 6301)
(484, 6301)
(485, 6301)
(489, 6301)
(490, 6301)
(494, 6301)
(496, 6301)
(499, 6301)
(500, 6301)
(504, 6301)
(505, 6301)
(507, 6301)
(508, 6301)
(509, 6301)
(521, 6301)
(528, 6301)
(531, 6301)
(533, 6301)
(544, 6301)
(547, 6301)
(548, 6301)
(551, 6301)
(553, 6301)
(554, 6301)
(557, 6301)
(558, 6301)
(559, 6301)
(571, 6301)
(572, 6301)
(573, 6301)
(574, 6301)
(576, 6301)
(577, 6301)
(579, 6301)
(580, 6301)
(582, 6301)
(584, 6301)
(586, 6301)
(599, 6301)
(605, 6301)
(606, 6301)
(607, 6301)
(610, 6301)
(611, 6301)
(613, 6301)
(617, 6301)
(620, 6301)
(628, 6301)
(629, 6301)
(631, 6301)
(634, 6301)
(635, 6301)
(637, 6301)
(645, 6301)
(646, 6301)
(652, 6301)
(654, 6301)
(655, 6301)
(656, 6301)
(659, 6301)
(665, 6301)
(667, 6301)
(679, 6301)
(680, 6301)
(682, 6301)
(684, 6301)
(686, 6301)
(689, 6301)
(693, 6301)
(694, 6301)
(695, 6301)
(697, 6301)
(699, 6301)
(700, 6301)
(701, 6301)
(703, 6301)
(704, 6301)
(705, 6301)
(707, 6301)
(709, 6301)
(715, 6301)
(716, 6301)
(717, 6301)
(718, 6301)
(720, 6301)
(724, 6301)
(726, 6301)
(728, 6301)
(731, 6301)
(732, 6301)
(734, 6301)
(736, 6301)
(737, 6301)
(739, 6301)
(740, 6301)
(741, 6301)
(742, 6301)
(747, 6301)
(750, 6301)
(751, 6301)
(753, 6301)
(756, 6301)
(759, 6301)
(760, 6301)
(762, 6301)
(764, 6301)
(766, 6301)
(767, 6301)
(769, 6301)
(771, 6301)
(773, 6301)
(777, 6301)
(786, 6301)
(787, 6301)
(801, 6301)
(804, 6301)
(805, 6301)
(811, 6301)
(816, 6301)
(820, 6301)
(821, 6301)
(823, 6301)
(825, 6301)
(830, 6301)
(836, 6301)
(845, 6301)
(846, 6301)
(848, 6301)
(852, 6301)
(855, 6301)
(856, 6301)
(858, 6301)
(859, 6301)
(863, 6301)
(864, 6301)
(866, 6301)
(867, 6301)
(868, 6301)
(869, 6301)
(873, 6301)
(874, 6301)
(878, 6301)
(881, 6301)
(882, 6301)
(885, 6301)
(886, 6301)
(887, 6301)
(892, 6301)
(898, 6301)
(902, 6301)
(904, 6301)
(906, 6301)
(907, 6301)
(908, 6301)
(909, 6301)
(910, 6301)
(918, 6301)
(919, 6301)
(923, 6301)
(924, 6301)
(926, 6301)
(930, 6301)
(937, 6301)
(938, 6301)
(945, 6301)
(952, 6301)
(955, 6301)
(958, 6301)
(962, 6301)
(963, 6301)
(965, 6301)
(967, 6301)
(968, 6301)
(972, 6301)
(975, 6301)
(977, 6301)
(978, 6301)
(979, 6301)
(981, 6301)
(984, 6301)
(986, 6301)
(988, 6301)
(989, 6301)
(990, 6301)
(996, 6301)
(998, 6301)
(1002, 6301)
(1004, 6301)
(1005, 6301)
(1009, 6301)
(1010, 6301)
(1013, 6301)
(1015, 6301)
(1019, 6301)
(1022, 6301)
(1025, 6301)
(1026, 6301)
(1027, 6301)
(1028, 6301)
(1029, 6301)
(1030, 6301)
(1033, 6301)
(1039, 6301)
(1040, 6301)
(1041, 6301)
(1046, 6301)
(1048, 6301)
(1055, 6301)
(1057, 6301)
(1059, 6301)
(1063, 6301)
(1068, 6301)
(1077, 6301)
(1082, 6301)
(1084, 6301)
(1086, 6301)
(1089, 6301)
(1091, 6301)
(1094, 6301)
(1107, 6301)
(1118, 6301)
(1124, 6301)
(1129, 6301)
(1130, 6301)
(1135, 6301)
(1136, 6301)
(1137, 6301)
(1138, 6301)
(1139, 6301)
(1141, 6301)
(1143, 6301)
(1144, 6301)
(1154, 6301)
(1155, 6301)
(1158, 6301)
(1162, 6301)
(1163, 6301)
(1165, 6301)
(1167, 6301)
(1168, 6301)
(1172, 6301)
(1173, 6301)
(1174, 6301)
(1176, 6301)
(1191, 6301)
(1192, 6301)
(1193, 6301)
(1198, 6301)
(1199, 6301)
(1209, 6301)
(1212, 6301)
(1216, 6301)
(1217, 6301)
(1223, 6301)
(1228, 6301)
(1229, 6301)
(1230, 6301)
(1232, 6301)
(1234, 6301)
(1235, 6301)
(1243, 6301)
(1245, 6301)
(1250, 6301)
(1251, 6301)
(1253, 6301)
(1254, 6301)
(1255, 6301)
(1258, 6301)
(1259, 6301)
(1265, 6301)
(1266, 6301)
(1267, 6301)
(1273, 6301)
(1275, 6301)
(1276, 6301)
(1278, 6301)
(1279, 6301)
(1281, 6301)
(1284, 6301)
(1287, 6301)
(1289, 6301)
(1290, 6301)
(1292, 6301)
(1297, 6301)
(1301, 6301)
(1305, 6301)
(1310, 6301)
(1317, 6301)
(1318, 6301)
(1319, 6301)
(1323, 6301)
(1325, 6301)
(1326, 6301)
(1328, 6301)
(1331, 6301)
(1333, 6301)
(1337, 6301)
(1338, 6301)
(1339, 6301)
(1341, 6301)
(1343, 6301)
(1346, 6301)
(1352, 6301)
(1354, 6301)
(1356, 6301)
(1359, 6301)
(1360, 6301)
(1361, 6301)
(1362, 6301)
(1365, 6301)
(1366, 6301)
(1369, 6301)
(1370, 6301)
(1377, 6301)
(1379, 6301)
(1380, 6301)
(1382, 6301)
(1383, 6301)
(1385, 6301)
(1387, 6301)
(1388, 6301)
(1389, 6301)
(1390, 6301)
(1393, 6301)
(1394, 6301)
(1396, 6301)
(1397, 6301)
(1400, 6301)
(1401, 6301)
(1402, 6301)
(1404, 6301)
(1409, 6301)
(1411, 6301)
(1412, 6301)
(1413, 6301)
(1414, 6301)
(1415, 6301)
(1417, 6301)
(1419, 6301)
(1424, 6301)
(1426, 6301)
(1427, 6301)
(1429, 6301)
(1430, 6301)
(1431, 6301)
(1433, 6301)
(1434, 6301)
(1438, 6301)
(1440, 6301)
(1454, 6301)
(1458, 6301)
(1459, 6301)
(1466, 6301)
(1473, 6301)
(1476, 6301)
(1477, 6301)
(1484, 6301)
(1485, 6301)
(1487, 6301)
(1504, 6301)
(1518, 6301)
(1519, 6301)
(1522, 6301)
(1529, 6301)
(1531, 6301)
(1533, 6301)
(1534, 6301)
(1535, 6301)
(1537, 6301)
(1540, 6301)
(1541, 6301)
(1544, 6301)
(1546, 6301)
(1547, 6301)
(1548, 6301)
(1549, 6301)
(1550, 6301)
(1556, 6301)
(1557, 6301)
(1559, 6301)
(1561, 6301)
(1564, 6301)
(1569, 6301)
(1572, 6301)
(1573, 6301)
(1585, 6301)
(1586, 6301)
(1589, 6301)
(1590, 6301)
(1600, 6301)
(1601, 6301)
(1602, 6301)
(1605, 6301)
(1610, 6301)
(1612, 6301)
(1616, 6301)
(1620, 6301)
(1626, 6301)
(1633, 6301)
(1636, 6301)
(1637, 6301)
(1638, 6301)
(1641, 6301)
(1644, 6301)
(1647, 6301)
(1650, 6301)
(1651, 6301)
(1653, 6301)
(1654, 6301)
(1658, 6301)
(1659, 6301)
(1665, 6301)
(1666, 6301)
(1669, 6301)
(1670, 6301)
(1672, 6301)
(1673, 6301)
(1675, 6301)
(1676, 6301)
(1685, 6301)
(1687, 6301)
(1694, 6301)
(1698, 6301)
(1699, 6301)
(1700, 6301)
(1701, 6301)
(1703, 6301)
(1704, 6301)
(1706, 6301)
(1707, 6301)
(1709, 6301)
(1714, 6301)
(1717, 6301)
(1721, 6301)
(1724, 6301)
(1729, 6301)
(1732, 6301)
(1733, 6301)
(1734, 6301)
(1735, 6301)
(1737, 6301)
(1739, 6301)
(1740, 6301)
(1743, 6301)
(1749, 6301)
(1750, 6301)
(1751, 6301)
(1752, 6301)
(1758, 6301)
(1765, 6301)
(1767, 6301)
(1770, 6301)
(1772, 6301)
(1780, 6301)
(1782, 6301)
(1784, 6301)
(1786, 6301)
(1787, 6301)
(1792, 6301)
(1794, 6301)
(1799, 6301)
(1805, 6301)
(1806, 6301)
(1811, 6301)
(1813, 6301)
(1814, 6301)
(1815, 6301)
(1816, 6301)
(1818, 6301)
(1819, 6301)
(1820, 6301)
(1821, 6301)
(1827, 6301)
(1831, 6301)
(1832, 6301)
(1836, 6301)
(1842, 6301)
(1843, 6301)
(1844, 6301)
(1848, 6301)
(1850, 6301)
(1854, 6301)
(1855, 6301)
(1859, 6301)
(1862, 6301)
(1866, 6301)
(1867, 6301)
(1868, 6301)
(1870, 6301)
(1872, 6301)
(1880, 6301)
(1881, 6301)
(1882, 6301)
(1883, 6301)
(1885, 6301)
(1888, 6301)
(1889, 6301)
(1890, 6301)
(1891, 6301)
(1896, 6301)
(1904, 6301)
(1907, 6301)
(1910, 6301)
(1917, 6301)
(1920, 6301)
(1922, 6301)
(1923, 6301)
(1924, 6301)
(1926, 6301)
(1929, 6301)
(1930, 6301)
(1934, 6301)
(1941, 6301)
(1942, 6301)
(1943, 6301)
(1945, 6301)
(1946, 6301)
(1947, 6301)
(1948, 6301)
(1958, 6301)
(1968, 6301)
(1969, 6301)
(1971, 6301)
(1972, 6301)
(1973, 6301)
(1974, 6301)
(1981, 6301)
(1982, 6301)
(1984, 6301)
(1987, 6301)
(1989, 6301)
(1992, 6301)
(1994, 6301)
(1995, 6301)
(1996, 6301)
(1999, 6301)
(2001, 6301)
(2003, 6301)
(2014, 6301)
(2017, 6301)
(2020, 6301)
(2023, 6301)
(2024, 6301)
(2032, 6301)
(2037, 6301)
(2038, 6301)
(2039, 6301)
(2043, 6301)
(2046, 6301)
(2047, 6301)
(2048, 6301)
(2049, 6301)
(2050, 6301)
(2052, 6301)
(2053, 6301)
(2055, 6301)
(2056, 6301)
(2060, 6301)
(2066, 6301)
(2068, 6301)
(2069, 6301)
(2075, 6301)
(2079, 6301)
(2080, 6301)
(2084, 6301)
(2086, 6301)
(2087, 6301)
(2088, 6301)
(2091, 6301)
(2092, 6301)
(2093, 6301)
(2094, 6301)
(2096, 6301)
(2112, 6301)
(2114, 6301)
(2115, 6301)
(2116, 6301)
(2133, 6301)
(2134, 6301)
(2143, 6301)
(2145, 6301)
(2146, 6301)
(2148, 6301)
(2153, 6301)
(2156, 6301)
(2158, 6301)
(2164, 6301)
(2173, 6301)
(2174, 6301)
(2176, 6301)
(2178, 6301)
(2181, 6301)
(2184, 6301)
(2193, 6301)
(2195, 6301)
(2199, 6301)
(2201, 6301)
(2205, 6301)
(2217, 6301)
(2221, 6301)
(2223, 6301)
(2224, 6301)
(2225, 6301)
(2226, 6301)
(2228, 6301)
(2231, 6301)
(2237, 6301)
(2241, 6301)
(2243, 6301)
(2244, 6301)
(2248, 6301)
